form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
μιᾷ	εἷς	8	a	-	s	-	-	-	f	d	-
.	.	9	u	-	-	-	-	-	-	-	-

καλῶς	καλός	1	d	-	-	-	-	-	-	-	-
ἔλεξεν	λέγω	2	v	3	s	a	i	a	-	-	-
εὐλαβουμένῳ	εὐλαβέομαι	3	v	-	s	p	p	e	m	d	-
πεσεῖν	πίπτω	4	v	-	-	a	n	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
ἄναξ	ἄναξ	6	n	-	s	-	-	-	m	v	-
·	·	7	u	-	-	-	-	-	-	-	-

φρονεῖν	φρονέω	1	v	-	-	p	n	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οἱ	ὁ	3	l	-	p	-	-	-	m	n	-
ταχεῖς	ταχύς	4	a	-	p	-	-	-	m	n	-
οὐκ	οὐ	5	d	-	-	-	-	-	-	-	-
ἀσφαλεῖς	ἀσφαλής	6	a	-	p	-	-	-	m	n	-
.	.	7	u	-	-	-	-	-	-	-	-

ὅταν	ὅταν	1	c	-	-	-	-	-	-	-	-
ταχύς	ταχύς	2	a	-	s	-	-	-	m	n	-
τις	τις	3	p	-	s	-	-	-	m	n	-
οὑπιβουλεύων	ἐπιβουλεύω	4	v	-	s	p	p	a	m	n	-
λάθρᾳ	λάθρῃ	5	d	-	-	-	-	-	-	-	-
χωρῇ	χωρέω	6	v	3	s	p	s	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
ταχὺν	ταχύς	8	a	-	s	-	-	-	m	a	-
δεῖ	δεῖ	9	v	3	s	p	i	a	-	-	-
κ	καί	10	c	-	-	-	-	-	-	-	-
ἀμὲ	ἐγώ	11	p	-	s	-	-	-	m	a	-
βουλεύειν	βουλεύω	12	v	-	-	p	n	a	-	-	-
πάλιν	πάλιν	13	d	-	-	-	-	-	-	-	-
·	·	14	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
ἡσυχάζων	ἡσυχάζω	3	v	-	s	p	p	a	m	n	-
προσμενῶ	προσμένω	4	v	1	s	f	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
τὰ	ὁ	6	p	-	p	-	-	-	n	n	-
τοῦδε	ὅδε	7	p	-	s	-	-	-	m	g	-
μὲν	μέν	8	d	-	-	-	-	-	-	-	-
πεπραγμέν'	πράσσω	9	v	-	p	r	p	e	n	n	-
ἔσται	εἰμί	10	v	3	s	f	i	-	-	-	-
,	,	11	u	-	-	-	-	-	-	-	-
τἀμὰ	ἐμός	12	p	-	p	-	-	-	n	n	-
δ'	δέ	13	d	-	-	-	-	-	-	-	-
ἡμαρτημένα	ἁμαρτάνω	14	v	-	p	r	p	e	n	n	-
.	.	15	u	-	-	-	-	-	-	-	-

τί	τίς	1	p	-	s	-	-	-	n	a	-
δῆτα	δῆτα	2	d	-	-	-	-	-	-	-	-
χρῄζεις	χρῄζω	3	v	2	s	p	i	a	-	-	-
;	;	4	u	-	-	-	-	-	-	-	-

ἦ	ἦ	1	d	-	-	-	-	-	-	-	-
με	ἐγώ	2	p	-	s	-	-	-	m	a	-
γῆς	γῆ	3	n	-	s	-	-	-	f	g	-
ἔξω	ἔξω	4	r	-	-	-	-	-	-	-	-
βαλεῖν	βάλλω	5	v	-	-	a	n	a	-	-	-
;	;	6	u	-	-	-	-	-	-	-	-

θνῄσκειν	θνήσκω	1	v	-	-	p	n	a	-	-	-
,	,	2	u	-	-	-	-	-	-	-	-
οὐ	οὐ	3	d	-	-	-	-	-	-	-	-
φυγεῖν	φεύγω	4	v	-	-	a	n	a	-	-	-
σε	σύ	5	p	-	s	-	-	-	m	a	-
βούλομαι	βούλομαι	6	v	1	s	p	i	e	-	-	-
.	.	7	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	c	-	-	-	-	-	-	-	-
ἂν	ἄν1	2	d	-	-	-	-	-	-	-	-
προδείξῃς	προδείκνυμι	3	v	2	s	a	s	a	-	-	-
οἷόν	οἷος	4	p	-	s	-	-	-	n	n	-
ἐστι	εἰμί	5	v	3	s	p	i	a	-	-	-
τὸ	ὁ	6	p	-	s	-	-	-	n	n	-
φθονεῖν	φθονέω	7	v	-	-	p	n	a	-	-	-
.	.	8	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	d	-	-	-	-	-	-	-	-
οὐχ	οὐ	2	d	-	-	-	-	-	-	-	-
ὑπείξων	ὑπείκω	3	v	-	s	f	p	a	m	n	-
οὐ	οὐ	4	d	-	-	-	-	-	-	-	-
δὲ	δέ	5	d	-	-	-	-	-	-	-	-
πιστεύσων	πιστεύω	6	v	-	s	f	p	a	m	n	-
λέγεις	λέγω	7	v	2	s	p	i	a	-	-	-
;	;	8	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
φρονοῦντά	φρονέω	3	v	-	s	p	p	a	m	a	-
σ'	σύ	4	p	-	s	-	-	-	m	a	-
εὖ	εὖ	5	d	-	-	-	-	-	-	-	-
βλέπω	βλέπω	6	v	1	s	p	i	a	-	-	-
.	.	7	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	a	-
γοῦν	γοῦν	2	d	-	-	-	-	-	-	-	-
ἐμόν	ἐμός	3	p	-	s	-	-	-	n	a	-
.	.	4	u	-	-	-	-	-	-	-	-

ἀλλ'	ἀλλά	1	c	-	-	-	-	-	-	-	-
ἐξ	ἐκ	2	r	-	-	-	-	-	-	-	-
ἴσου	ἴσος	3	a	-	s	-	-	-	n	g	-
δεῖ	δεῖ	4	v	3	s	p	i	a	-	-	-
κ	καί	5	c	-	-	-	-	-	-	-	-
ἀμόν	ἐμός	6	p	-	s	-	-	-	n	a	-
.	.	7	u	-	-	-	-	-	-	-	-

ἀλλ'	ἀλλά	1	c	-	-	-	-	-	-	-	-
ἔφυς	φύω	2	v	2	s	a	i	a	-	-	-
κακός	κακός	3	a	-	s	-	-	-	m	n	-
.	.	4	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ξυνίης	συνίημι	3	v	2	s	p	i	a	-	-	-
μηδέν	μηδείς	4	p	-	s	-	-	-	n	a	-
;	;	5	u	-	-	-	-	-	-	-	-

ἀρκτέον	ἀρκτέος	1	a	-	s	-	-	-	n	n	-
γ'	γε	2	d	-	-	-	-	-	-	-	-
ὅμως	ὅμως	3	d	-	-	-	-	-	-	-	-
.	.	4	u	-	-	-	-	-	-	-	-

οὔτοι	οὔτοι	1	d	-	-	-	-	-	-	-	-
κακῶς	κακός	2	d	-	-	-	-	-	-	-	-
γ'	γε	3	d	-	-	-	-	-	-	-	-
ἄρχοντος	ἄρχω	4	v	-	s	p	p	a	m	g	-
.	.	5	u	-	-	-	-	-	-	-	-

ὦ	ὦ	1	i	-	-	-	-	-	-	-	-
πόλις	πόλις	2	n	-	s	-	-	-	f	n	-
πόλις	πόλις	3	n	-	s	-	-	-	f	n	-
.	.	4	u	-	-	-	-	-	-	-	-

κ	καί	1	c	-	-	-	-	-	-	-	-
ἀμοὶ	ἐγώ	2	p	-	s	-	-	-	m	d	-
πόλεως	πόλις	3	n	-	s	-	-	-	f	g	-
μέτεστιν	μέτειμι	4	v	3	s	p	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
οὐχί	οὐ	6	d	-	-	-	-	-	-	-	-
σοι	σύ	7	p	-	s	-	-	-	m	d	-
μόνῳ	μόνος	8	a	-	s	-	-	-	m	d	-
.	.	9	u	-	-	-	-	-	-	-	-

παύσασθ'	παύω	1	v	2	p	a	m	m	-	-	-
,	,	2	u	-	-	-	-	-	-	-	-
ἄνακτες	ἄναξ	3	n	-	p	-	-	-	m	v	-
·	·	4	u	-	-	-	-	-	-	-	-

καιρίαν	καίριος	1	a	-	s	-	-	-	f	a	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
ὑμῖν	σύ	3	p	-	p	-	-	-	m	d	-
ὁρῶ	ὁράω	4	v	1	s	p	i	a	-	-	-
τήνδ'	ὅδε	5	p	-	s	-	-	-	f	a	-
ἐκ	ἐκ	6	r	-	-	-	-	-	-	-	-
δόμων	δόμος	7	n	-	p	-	-	-	m	g	-
στείχουσαν	στείχω	8	v	-	s	p	p	a	f	a	-
Ἰοκάστην	Ἰοκάστη	9	n	-	s	-	-	-	f	a	-
,	,	10	u	-	-	-	-	-	-	-	-
μεθ'	μετά	11	r	-	-	-	-	-	-	-	-
ἧς	ὅς	12	p	-	s	-	-	-	f	g	-
τὸ	ὁ	13	l	-	s	-	-	-	n	a	-
νῦν	νῦν	14	d	-	-	-	-	-	-	-	-
παρεστὸς	παρίστημι	15	v	-	s	r	p	a	n	a	-
νεῖκος	νεῖκος	16	n	-	s	-	-	-	n	a	-
εὖ	εὖ	17	d	-	-	-	-	-	-	-	-
θέσθαι	τίθημι	18	v	-	-	a	n	e	-	-	-
χρεών	χρεών	19	n	-	s	-	-	-	n	n	-
.	.	20	u	-	-	-	-	-	-	-	-

τί	τίς	1	p	-	s	-	-	-	n	a	-
τὴν	ὁ	2	l	-	s	-	-	-	f	a	-
ἄβουλον	ἄβουλος	3	a	-	s	-	-	-	f	a	-
,	,	4	u	-	-	-	-	-	-	-	-
ὦ	ὦ	5	i	-	-	-	-	-	-	-	-
ταλαίπωροι	ταλαίπωρος	6	a	-	p	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
στάσιν	στάσις	8	n	-	s	-	-	-	f	a	-
γλώσσης	γλῶσσα	9	n	-	s	-	-	-	f	g	-
ἐπήρασθ'	ἐπαίρω	10	v	2	p	a	i	m	-	-	-
οὐ	οὐδέ	11	c	-	-	-	-	-	-	-	-
δ'	οὐδέ	12	c	-	-	-	-	-	-	-	-
ἐπαισχύνεσθε	ἐπαισχύνομαι	13	v	2	p	p	i	e	-	-	-
γῆς	γῆ	14	n	-	s	-	-	-	f	g	-
οὕτω	οὕτως	15	d	-	-	-	-	-	-	-	-
νοσούσης	νοσέω	16	v	-	s	p	p	a	f	g	-
ἴδια	ἴδιος	17	a	-	p	-	-	-	n	a	-
κινοῦντες	κινέω	18	v	-	p	p	p	a	m	n	-
κακά	κακός	19	a	-	p	-	-	-	n	a	-
;	;	20	u	-	-	-	-	-	-	-	-

οὐκ	οὐ	1	d	-	-	-	-	-	-	-	-
εἶ	εἶμι	2	v	2	s	p	i	a	-	-	-
σύ	σύ	3	p	-	s	-	-	-	m	n	-
τ'	τε	4	c	-	-	-	-	-	-	-	-
οἴκους	οἶκος	5	n	-	p	-	-	-	m	a	-
σύ	σύ	6	p	-	s	-	-	-	m	n	-
τε	τε	7	c	-	-	-	-	-	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
Κρέων	Κρέων	9	n	-	s	-	-	-	m	n	-
,	,	10	u	-	-	-	-	-	-	-	-
κατὰ	κατά	11	r	-	-	-	-	-	-	-	-
στέγας	στέγη	12	n	-	p	-	-	-	f	a	-
,	,	13	u	-	-	-	-	-	-	-	-
καὶ	καί	14	c	-	-	-	-	-	-	-	-
μὴ	μή	15	d	-	-	-	-	-	-	-	-
τὸ	ὁ	16	l	-	s	-	-	-	n	a	-
μηδὲν	μηδείς	17	p	-	s	-	-	-	n	a	-
ἄλγος	ἄλγος	18	n	-	s	-	-	-	n	a	-
εἰς	εἰς	19	r	-	-	-	-	-	-	-	-
μέγ'	μέγας	20	a	-	s	-	-	-	n	a	-
οἴσετε	φέρω	21	v	2	p	f	i	a	-	-	-
;	;	22	u	-	-	-	-	-	-	-	-

ὅμαιμε	ὅμαιμος	1	a	-	s	-	-	-	f	v	-
,	,	2	u	-	-	-	-	-	-	-	-
δεινά	δεινός	3	a	-	p	-	-	-	n	a	-
μ'	ἐγώ	4	p	-	s	-	-	-	m	a	-
Οἰδίπους	Οἰδίπους	5	n	-	s	-	-	-	m	n	-
ὁ	ὁ	6	l	-	s	-	-	-	m	n	-
σὸς	σός	7	p	-	s	-	-	-	m	n	-
πόσις	πόσις	8	n	-	s	-	-	-	m	n	-
δρᾶσαι	δράω	9	v	-	-	a	n	a	-	-	-
δικαιοῖ	δικαιόω	10	v	3	s	p	i	a	-	-	-
δυοῖν	δύο	11	m	-	-	-	-	-	-	-	-
ἀποκρίνας	ἀποκρίνω	12	v	-	s	a	p	a	m	n	-
κακοῖν	κακός	13	a	-	d	-	-	-	n	g	-
ἢ	ἤ	14	c	-	-	-	-	-	-	-	-
γῆς	γῆ	15	n	-	s	-	-	-	f	g	-
ἀπῶσαι	ἀπωθέω	16	v	-	-	a	n	a	-	-	-
πατρίδος	πατρίς	17	a	-	s	-	-	-	f	g	-
ἢ	ἤ	18	c	-	-	-	-	-	-	-	-
κτεῖναι	κτείνω	19	v	-	-	a	n	a	-	-	-
λαβών	λαμβάνω	20	v	-	s	a	p	a	m	n	-
.	.	21	u	-	-	-	-	-	-	-	-

ξύμφημι	σύμφημι	1	v	1	s	p	i	a	-	-	-
·	·	2	u	-	-	-	-	-	-	-	-

δρῶντα	δράω	1	v	-	s	p	p	a	m	a	-
γάρ	γάρ	2	d	-	-	-	-	-	-	-	-
νιν	νιν	3	p	-	s	-	-	-	m	a	-
,	,	4	u	-	-	-	-	-	-	-	-
ὦ	ὦ	5	i	-	-	-	-	-	-	-	-
γύναι	γυνή	6	n	-	s	-	-	-	f	v	-
,	,	7	u	-	-	-	-	-	-	-	-
κακῶς	κακός	8	d	-	-	-	-	-	-	-	-
εἴληφα	λαμβάνω	9	v	1	s	r	i	a	-	-	-
τοὐμὸν	ἐμός	10	p	-	s	-	-	-	n	a	-
σῶμα	σῶμα	11	n	-	s	-	-	-	n	a	-
σὺν	σύν	12	r	-	-	-	-	-	-	-	-
τέχνῃ	τέχνη	13	n	-	s	-	-	-	f	d	-
κακῇ	κακός	14	a	-	s	-	-	-	f	d	-
.	.	15	u	-	-	-	-	-	-	-	-

μή	μή	1	d	-	-	-	-	-	-	-	-
νυν	νῦν	2	d	-	-	-	-	-	-	-	-
ὀναίμην	ὀνίνημι	3	v	1	s	a	o	m	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
ἀλλ'	ἀλλά	5	c	-	-	-	-	-	-	-	-
ἀραῖος	ἀραῖος	6	a	-	s	-	-	-	m	n	-
,	,	7	u	-	-	-	-	-	-	-	-
εἴ	εἰ	8	c	-	-	-	-	-	-	-	-
σέ	σύ	9	p	-	s	-	-	-	m	a	-
τι	τις	10	p	-	s	-	-	-	n	a	-
δέδρακ'	δράω	11	v	1	s	r	i	a	-	-	-
,	,	12	u	-	-	-	-	-	-	-	-
ὀλοίμην	ὄλλυμι	13	v	1	s	a	o	m	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
ὧν	ὅς	15	p	-	p	-	-	-	n	g	-
ἐπαιτιᾷ	ἐπαιτιάομαι	16	v	2	s	p	i	e	-	-	-
με	ἐγώ	17	p	-	s	-	-	-	m	a	-
δρᾶν	δράω	18	v	-	-	p	n	a	-	-	-
.	.	19	u	-	-	-	-	-	-	-	-

ὦ	ὦ	1	i	-	-	-	-	-	-	-	-
πρὸς	πρός	2	r	-	-	-	-	-	-	-	-
θεῶν	θεός	3	n	-	p	-	-	-	m	g	-
πίστευσον	πιστεύω	4	v	2	s	a	m	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
Οἰδίπους	Οἰδίπους	6	n	-	s	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
τάδε	ὅδε	8	p	-	p	-	-	-	n	a	-
,	,	9	u	-	-	-	-	-	-	-	-
μάλιστα	μάλιστα	10	d	-	-	-	-	-	-	-	s
μὲν	μέν	11	d	-	-	-	-	-	-	-	-
τόνδ'	ὅδε	12	p	-	s	-	-	-	m	a	-
ὅρκον	ὅρκος	13	n	-	s	-	-	-	m	a	-
αἰδεσθεὶς	αἰδέομαι	14	v	-	s	a	p	p	m	n	-
θεῶν	θεός	15	n	-	p	-	-	-	m	g	-
,	,	16	u	-	-	-	-	-	-	-	-
ἔπειτα	ἔπειτα	17	d	-	-	-	-	-	-	-	-
κ	καί	18	c	-	-	-	-	-	-	-	-
ἀμὲ	ἐγώ	19	p	-	s	-	-	-	f	a	-
τούσδε	ὅδε	20	p	-	p	-	-	-	m	a	-
θ'	τε	21	c	-	-	-	-	-	-	-	-
οἳ	ὅς	22	p	-	p	-	-	-	m	n	-
πάρεισί	πάρειμι	23	v	3	p	p	i	a	-	-	-
σοι	σύ	24	p	-	s	-	-	-	-	d	-
.	.	25	u	-	-	-	-	-	-	-	-

πιθοῦ	πείθω	1	v	2	s	a	m	m	-	-	-
θελήσας	ἐθέλω	2	v	-	s	a	p	a	m	n	-
φρονήσας	φρονέω	3	v	-	s	a	p	a	m	n	-
τ'	τε	4	c	-	-	-	-	-	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
ἄναξ	ἄναξ	6	n	-	s	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
λίσσομαι	λίσσομαι	8	v	1	s	p	i	e	-	-	-
.	.	9	u	-	-	-	-	-	-	-	-

τί	τίς	1	p	-	s	-	-	-	n	a	-
σοι	σύ	2	p	-	s	-	-	-	-	d	-
θέλεις	ἐθέλω	3	v	2	s	p	i	a	-	-	-
δῆτ'	δῆτα	4	d	-	-	-	-	-	-	-	-
εἰκάθω	εἴκω	5	v	1	s	a	s	a	-	-	-
;	;	6	u	-	-	-	-	-	-	-	-

τὸν	ὁ	1	p	-	s	-	-	-	m	a	-
οὔ	οὐ	2	d	-	-	-	-	-	-	-	-
τε	τε	3	c	-	-	-	-	-	-	-	-
πρὶν	πρίν	4	d	-	-	-	-	-	-	-	-
νήπιον	νήπιος	5	a	-	s	-	-	-	m	a	-
νῦν	νῦν	6	d	-	-	-	-	-	-	-	-
τ'	τε	7	c	-	-	-	-	-	-	-	-
ἐν	ἐν	8	r	-	-	-	-	-	-	-	-
ὅρκῳ	ὅρκος	9	n	-	s	-	-	-	m	d	-
μέγαν	μέγας	10	a	-	s	-	-	-	m	a	-
καταίδεσαι	καταιδέομαι	11	v	2	s	a	m	m	-	-	-
.	.	12	u	-	-	-	-	-	-	-	-

οἶσθ'	οἶδα	1	v	2	s	r	i	a	-	-	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
ἃ	ὅς	3	p	-	p	-	-	-	n	a	-
χρῄζεις	χρῄζω	4	v	2	s	p	i	a	-	-	-
;	;	5	u	-	-	-	-	-	-	-	-

οἶδα	οἶδα	1	v	1	s	r	i	a	-	-	-
.	.	2	u	-	-	-	-	-	-	-	-

φράζε	φράζω	1	v	2	s	p	m	a	-	-	-
δὴ	δή	2	d	-	-	-	-	-	-	-	-
τί	τίς	3	p	-	s	-	-	-	n	a	-
φής	φημί	4	v	2	s	p	i	a	-	-	-
.	.	5	u	-	-	-	-	-	-	-	-

τὸν	ὁ	1	l	-	s	-	-	-	m	a	-
ἐναγῆ	ἐναγής	2	a	-	s	-	-	-	m	a	-
φίλον	φίλος	3	a	-	s	-	-	-	m	a	-
μήποτ'	μήποτε	4	d	-	-	-	-	-	-	-	-
ἐν	ἐν	5	r	-	-	-	-	-	-	-	-
αἰτίᾳ	αἰτία	6	n	-	s	-	-	-	f	d	-
σὺν	σύν	7	r	-	-	-	-	-	-	-	-
ἀφανεῖ	ἀφανής	8	a	-	s	-	-	-	m	d	-
λόγῳ	λόγος	9	n	-	s	-	-	-	m	d	-
σ'	σύ	10	p	-	s	-	-	-	m	a	-
ἄτιμον	ἄτιμος	11	a	-	s	-	-	-	m	a	-
βαλεῖν	βάλλω	12	v	-	-	a	n	a	-	-	-
.	.	13	u	-	-	-	-	-	-	-	-

εὖ	εὖ	1	d	-	-	-	-	-	-	-	-
νυν	νῦν	2	d	-	-	-	-	-	-	-	-
ἐπίστω	ἐπίσταμαι	3	v	2	s	p	m	e	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
ταῦθ'	οὗτος	5	p	-	p	-	-	-	n	a	-
ὅταν	ὅταν	6	c	-	-	-	-	-	-	-	-
ζητῇς	ζητέω	7	v	2	s	p	s	a	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
ἐμοὶ	ἐγώ	9	p	-	s	-	-	-	m	d	-
ζητῶν	ζητέω	10	v	-	s	p	p	a	m	n	-
ὄλεθρον	ὄλεθρος	11	n	-	s	-	-	-	m	a	-
ἢ	ἤ	12	c	-	-	-	-	-	-	-	-
φυγὴν	φυγή	13	n	-	s	-	-	-	f	a	-
ἐκ	ἐκ	14	r	-	-	-	-	-	-	-	-
τῆσδε	ὅδε	15	p	-	s	-	-	-	f	g	-
γῆς	γῆ	16	n	-	s	-	-	-	f	g	-
.	.	17	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
τὸν	ὁ	2	l	-	s	-	-	-	m	a	-
πάντων	πᾶς	3	p	-	p	-	-	-	m	g	-
θεῶν	θεός	4	n	-	p	-	-	-	m	g	-
θεὸν	θεός	5	n	-	s	-	-	-	m	a	-
πρόμον	πρόμος	6	n	-	s	-	-	-	m	a	-
Ἅλιον	ἥλιος	7	n	-	s	-	-	-	m	a	-
·	·	8	u	-	-	-	-	-	-	-	-

ἐπεὶ	ἐπεί	1	c	-	-	-	-	-	-	-	-
ἄθεος	ἄθεος	2	a	-	s	-	-	-	m	n	-
ἄφιλος	ἄφιλος	3	a	-	s	-	-	-	m	n	-
ὅ	ὅστις	4	p	-	s	-	-	-	n	a	-
τι	τις	5	p	-	s	-	-	-	n	a	-
πύματον	πύματος	6	a	-	s	-	-	-	n	a	s
ὀλοίμαν	ὄλλυμι	7	v	1	s	a	o	m	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
φρόνησιν	φρόνησις	9	n	-	s	-	-	-	f	a	-
εἰ	εἰ	10	c	-	-	-	-	-	-	-	-
τάνδ'	ὅδε	11	p	-	s	-	-	-	f	a	-
ἔχω	ἔχω	12	v	1	s	p	i	a	-	-	-
.	.	13	u	-	-	-	-	-	-	-	-

ἀλλά	ἀλλά	1	c	-	-	-	-	-	-	-	-
μοι	ἐγώ	2	p	-	s	-	-	-	m	d	-
δυσμόρῳ	δύσμορος	3	a	-	s	-	-	-	m	d	-
γᾶ	γῆ	4	n	-	s	-	-	-	f	n	-
φθινὰς	φθινάς	5	n	-	s	-	-	-	f	n	-
τρύχει	τρύχω	6	v	3	s	p	i	a	-	-	-
ψυχάν	ψυχή	7	n	-	s	-	-	-	f	a	-
,	,	8	u	-	-	-	-	-	-	-	-
τάδ'	ὅδε	9	p	-	p	-	-	-	n	n	-
εἰ	εἰ	10	c	-	-	-	-	-	-	-	-
κακοῖς	κακός	11	a	-	p	-	-	-	n	d	-
κακὰ	κακός	12	a	-	p	-	-	-	n	n	-
προσάψει	προσάπτω	13	v	3	s	f	i	a	-	-	-
τοῖς	ὁ	14	l	-	p	-	-	-	n	d	-
πάλαι	πάλαι	15	d	-	-	-	-	-	-	-	-
τὰ	ὁ	16	l	-	p	-	-	-	n	n	-
πρὸς	πρός	17	r	-	-	-	-	-	-	-	-
σφῷν	σύ	18	p	-	d	-	-	-	-	d	-
.	.	19	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	p	-	s	-	-	-	m	n	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
ἴτω	εἶμι	4	v	3	s	p	m	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
κ	καί	6	c	-	-	-	-	-	-	-	-
εἰ	εἰ	7	c	-	-	-	-	-	-	-	-
χρή	χρή	8	v	3	s	p	i	a	-	-	-
με	ἐγώ	9	p	-	s	-	-	-	m	a	-
παντελῶς	παντελής	10	d	-	-	-	-	-	-	-	-
θανεῖν	θνήσκω	11	v	-	-	a	n	a	-	-	-
ἢ	ἤ	12	c	-	-	-	-	-	-	-	-
γῆς	γῆ	13	n	-	s	-	-	-	f	g	-
ἄτιμον	ἄτιμος	14	a	-	s	-	-	-	m	a	-
τῆσδ'	ὅδε	15	p	-	s	-	-	-	f	g	-
ἀπωσθῆναι	ἀπωθέω	16	v	-	-	a	n	p	-	-	-
βίᾳ	βία	17	n	-	s	-	-	-	f	d	-
.	.	18	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
σόν	σός	3	p	-	s	-	-	-	n	a	-
,	,	4	u	-	-	-	-	-	-	-	-
οὐ	οὐ	5	d	-	-	-	-	-	-	-	-
τὸ	ὁ	6	p	-	s	-	-	-	n	a	-
τοῦδ'	ὅδε	7	p	-	s	-	-	-	m	g	-
,	,	8	u	-	-	-	-	-	-	-	-
ἐποικτίρω	ἐποικτείρω	9	v	1	s	p	i	a	-	-	-
στόμα	στόμα	10	n	-	s	-	-	-	n	a	-
ἐλεινόν	ἐλεεινός	11	a	-	s	-	-	-	n	a	-
·	·	12	u	-	-	-	-	-	-	-	-

οὗτος	οὗτος	1	p	-	s	-	-	-	m	n	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
ἔνθ'	ἔνθα	3	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	4	d	-	-	-	-	-	-	-	-
ᾖ	εἰμί	5	v	3	s	p	s	a	-	-	-
στυγήσεται	στυγέω	6	v	3	s	f	i	m	-	-	-
.	.	7	u	-	-	-	-	-	-	-	-

στυγνὸς	στυγνός	1	a	-	s	-	-	-	m	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
εἴκων	εἴκω	3	v	-	s	p	p	a	m	n	-
δῆλος	δῆλος	4	a	-	s	-	-	-	m	n	-
εἶ	εἰμί	5	v	2	s	p	i	a	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
βαρὺς	βαρύς	7	a	-	s	-	-	-	m	n	-
δ'	δέ	8	d	-	-	-	-	-	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
ὅταν	ὅταν	10	c	-	-	-	-	-	-	-	-
θυμοῦ	θυμός	11	n	-	s	-	-	-	m	g	-
περάσῃς	περάω	12	v	2	s	a	s	a	-	-	-
·	·	13	u	-	-	-	-	-	-	-	-

αἱ	ὁ	1	l	-	p	-	-	-	f	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τοιαῦται	τοιοῦτος	3	p	-	p	-	-	-	f	n	-
φύσεις	φύσις	4	n	-	p	-	-	-	f	n	-
αὑταῖς	ἑαυτοῦ	5	p	-	p	-	-	-	f	d	-
δικαίως	δίκαιος	6	d	-	-	-	-	-	-	-	-
εἰσὶν	εἰμί	7	v	3	p	p	i	a	-	-	-
ἄλγισται	ἀλγίων	8	a	-	p	-	-	-	f	n	-
φέρειν	φέρω	9	v	-	-	p	n	a	-	-	-
.	.	10	u	-	-	-	-	-	-	-	-

οὔκουν	οὔκουν	1	d	-	-	-	-	-	-	-	-
μ'	ἐγώ	2	p	-	s	-	-	-	m	a	-
ἐάσεις	ἐάω	3	v	2	s	f	i	a	-	-	-
κ	καί	4	c	-	-	-	-	-	-	-	-
ἀκτὸς	ἐκτός	5	d	-	-	-	-	-	-	-	-
εἶ	εἶμι	6	v	2	s	p	i	a	-	-	-
;	;	7	u	-	-	-	-	-	-	-	-

πορεύσομαι	πορεύω	1	v	1	s	f	i	m	-	-	-
,	,	2	u	-	-	-	-	-	-	-	-
σοῦ	σύ	3	p	-	s	-	-	-	m	g	-
