form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὦ	ὦ	75	i	-	-	-	-	-	-	-	-
ἄριστε	ἄριστος	76	a	-	s	-	-	-	m	v	-
ἀνδρῶν	ἀνήρ	77	n	-	p	-	-	-	m	g	-
,	punc1	78	u	-	-	-	-	-	-	-	-
Ἀθηναῖος	Ἀθηναῖος	79	a	-	s	-	-	-	m	n	-
ὤν	εἰμί	80	v	-	s	p	p	a	m	n	-
,	punc1	81	u	-	-	-	-	-	-	-	-
πόλεως	πόλις	82	n	-	s	-	-	-	f	g	-
τῆς	ὁ	83	l	-	s	-	-	-	f	g	-
μεγίστης	μέγας	84	a	-	s	-	-	-	f	g	-
καὶ	καί	85	c	-	-	-	-	-	-	-	-
εὐδοκιμωτάτης	εὐδόκιμος	86	a	-	s	-	-	-	f	g	s
εἰς	εἰς	87	r	-	-	-	-	-	-	-	-
σοφίαν	σοφία	88	n	-	s	-	-	-	f	a	-
καὶ	καί	89	c	-	-	-	-	-	-	-	-
ἰσχύν	ἰσχύς	90	n	-	s	-	-	-	f	a	-
,	punc1	91	u	-	-	-	-	-	-	-	-
χρημάτων	χρῆμα	92	n	-	p	-	-	-	n	g	-
μὲν	μέν	93	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	94	d	-	-	-	-	-	-	-	-
αἰσχύνῃ	αἰσχύνω	95	v	2	s	p	i	e	-	-	-
ἐπιμελούμενος	ἐπιμελέομαι	96	v	-	s	p	p	e	m	n	-
ὅπως	ὅπως	97	c	-	-	-	-	-	-	-	-
σοι	σοι	98	p	-	s	-	-	-	m	d	-
ἔσται	εἰμί	99	v	3	s	f	i	m	-	-	-
ὡς	ὡς	100	d	-	-	-	-	-	-	-	-
πλεῖστα	πλεῖστος	101	a	-	p	-	-	-	n	n	-
,	punc1	102	u	-	-	-	-	-	-	-	-
καὶ	καί	103	d	-	-	-	-	-	-	-	-
δόξης	δόξα	104	n	-	s	-	-	-	f	g	-
καὶ	καί	105	c	-	-	-	-	-	-	-	-
τιμῆς	τιμή	106	n	-	s	-	-	-	f	g	-
,	punc1	107	u	-	-	-	-	-	-	-	-
φρονήσεως	φρόνησις	108	n	-	s	-	-	-	f	g	-
δὲ	δέ	109	d	-	-	-	-	-	-	-	-
καὶ	καί	110	d	-	-	-	-	-	-	-	-
ἀληθείας	ἀλήθεια	111	n	-	s	-	-	-	f	g	-
καὶ	καί	112	c	-	-	-	-	-	-	-	-
τῆς	ὁ	113	l	-	s	-	-	-	f	g	-
ψυχῆς	ψυχή	114	n	-	s	-	-	-	f	g	-
ὅπως	ὅπως	115	c	-	-	-	-	-	-	-	-
ὡς	ὡς	116	d	-	-	-	-	-	-	-	-
βελτίστη	βέλτιστος	117	a	-	s	-	-	-	f	n	-
ἔσται	εἰμί	118	v	3	s	f	i	m	-	-	-
οὐκ	οὐ	119	d	-	-	-	-	-	-	-	-
ἐπιμελῇ	ἐπιμελέομαι	120	v	2	s	p	i	e	-	-	-
οὐ	οὐ	121	d	-	-	-	-	-	-	-	_
-δὲ	δέ	122	c	-	-	-	-	-	-	-	-
φροντίζεις	φροντίζω	123	v	2	s	p	i	a	-	-	-
;	punc1	124	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
ἐάν	ἐάν	2	c	-	-	-	-	-	-	-	-
τις	τις	3	p	-	s	-	-	-	m	n	-
ὑμῶν	σύ	4	p	-	p	-	-	-	m	g	-
ἀμφισβητήσῃ	ἀμφισβητέω	5	v	3	s	a	s	a	-	-	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
φῇ	φημί	7	v	3	s	-	s	a	-	-	-
ἐπιμελεῖσθαι	ἐπιμελέομαι	8	v	-	-	p	n	e	-	-	-
,	punc1	9	u	-	-	-	-	-	-	-	-
οὐκ	οὐ	10	d	-	-	-	-	-	-	-	-
εὐθὺς	εὐθύς2	11	d	-	-	-	-	-	-	-	-
ἀφήσω	ἀφίημι	12	v	1	s	f	i	a	-	-	-
αὐτὸν	αὐτός	13	p	-	s	-	-	-	m	a	-
οὐ	οὐ	14	d	-	-	-	-	-	-	-	_
-δʼ	δέ	15	c	-	-	-	-	-	-	-	-
ἄπειμι	ἄπειμι1	16	v	1	s	p	i	a	-	-	-
,	punc1	17	u	-	-	-	-	-	-	-	-
ἀλλʼ	ἀλλά	18	c	-	-	-	-	-	-	-	-
ἐρήσομαι	ἔρομαι	19	v	1	s	f	i	m	-	-	-
αὐτὸν	αὐτός	20	p	-	s	-	-	-	m	a	-
καὶ	καί	21	d	-	-	-	-	-	-	-	-
ἐξετάσω	ἐξετάζω	22	v	1	s	f	i	a	-	-	-
καὶ	καί	23	d	-	-	-	-	-	-	-	-
ἐλέγξω	ἐλέγχω	24	v	1	s	f	i	a	-	-	-
,	punc1	25	u	-	-	-	-	-	-	-	-
καὶ	καί	26	c	-	-	-	-	-	-	-	-
ἐάν	ἐάν	27	c	-	-	-	-	-	-	-	-
μοι	ἐγώ	28	p	1	s	-	-	-	m	d	-
μὴ	μή	29	d	-	-	-	-	-	-	-	-
δοκῇ	δοκεύς	30	n	-	s	-	-	-	m	d	-
κεκτῆσθαι	κτάομαι	31	v	-	-	r	n	e	-	-	-
ἀρετήν	ἀρετή	32	n	-	s	-	-	-	f	a	-
,	punc1	33	u	-	-	-	-	-	-	-	-
φάναι	φημί	34	v	-	-	p	n	a	-	-	-
δέ	δέ	35	c	-	-	-	-	-	-	-	-
,	punc1	36	u	-	-	-	-	-	-	-	-
ὀνειδιῶ	ὀνειδίζω	37	v	1	s	f	i	a	-	-	-
ὅτι	ὅτι2	38	c	-	-	-	-	-	-	-	-
τὰ	ὁ	39	l	-	p	-	-	-	n	a	-
πλείστου	πλεῖστος	40	a	-	s	-	-	-	n	g	-
ἄξια	ἄξιος	41	a	-	p	-	-	-	n	a	-
περὶ	περί	42	r	-	-	-	-	-	-	-	-
ἐλαχίστου	ἐλάχιστος	43	a	-	s	-	-	-	n	g	s
ποιεῖται	ποιέω	44	v	3	s	p	i	e	-	-	-
,	punc1	45	u	-	-	-	-	-	-	-	-
τὰ	ὁ	46	l	-	p	-	-	-	n	a	-
δὲ	δέ	47	c	-	-	-	-	-	-	-	-
φαυλότερα	φαῦλος	48	a	-	p	-	-	-	n	a	c
περὶ	περί	49	r	-	-	-	-	-	-	-	-
πλείονος	πλείων	50	a	-	s	-	-	-	n	g	c
.	punc1	51	u	-	-	-	-	-	-	-	-

ταῦτα	οὗτος	1	p	-	p	-	-	-	n	a	-
καὶ	καί	2	d	-	-	-	-	-	-	-	-
νεωτέρῳ	νέος	3	a	-	s	-	-	-	m	d	c
καὶ	καί	4	d	-	-	-	-	-	-	-	-
πρεσβυτέρῳ	πρέσβυς	5	a	-	s	-	-	-	m	d	c
ὅτῳ	ὅστις	6	p	-	s	-	-	-	m	d	-
ἂν	ἄν1	7	d	-	-	-	-	-	-	-	-
ἐντυγχάνω	ἐντυγχάνω	8	v	1	s	p	s	a	-	-	-
ποιήσω	ποιέω	9	v	1	s	f	i	a	-	-	-
,	punc1	10	u	-	-	-	-	-	-	-	-
καὶ	καί	11	d	-	-	-	-	-	-	-	-
ξένῳ	ξένος1	12	n	-	s	-	-	-	m	d	-
καὶ	καί	13	c	-	-	-	-	-	-	-	-
ἀστῷ	ἀστός	14	n	-	s	-	-	-	m	d	-
,	punc1	15	u	-	-	-	-	-	-	-	-
μᾶλλον	μᾶλλον	16	d	-	-	-	-	-	-	-	-
δὲ	δέ	17	c	-	-	-	-	-	-	-	-
τοῖς	ὁ	18	l	-	p	-	-	-	m	d	-
ἀστοῖς	ἀστός	19	n	-	p	-	-	-	m	d	-
,	punc1	20	u	-	-	-	-	-	-	-	-
ὅσῳ	ὅσος	21	a	-	s	-	-	-	n	d	-
μου	ἐγώ	22	p	1	s	-	-	-	m	g	-
ἐγγυτέρω	ἐγγύς	23	d	-	-	-	-	-	-	-	c
ἐστὲ	εἰμί	24	v	2	p	p	i	a	-	-	-
γένει	γένος	25	n	-	s	-	-	-	n	d	-
.	punc1	26	u	-	-	-	-	-	-	-	-

ταῦτα	οὗτος	1	p	-	p	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
κελεύει	κελεύω	3	v	3	s	p	i	a	-	-	-
ὁ	ὁ	4	l	-	s	-	-	-	m	n	-
θεός	θεός	5	n	-	s	-	-	-	m	n	-
,	punc1	6	u	-	-	-	-	-	-	-	-
εὖ	εὖ	7	d	-	-	-	-	-	-	-	-
ἴστε	οἶδα	8	v	2	p	r	m	a	-	-	-
,	punc1	9	u	-	-	-	-	-	-	-	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	11	p	1	s	-	-	-	m	n	-
οἴομαι	οἴομαι	12	v	1	s	p	i	e	-	-	-
οὐδέν	οὐδείς	13	p	-	s	-	-	-	n	a	-
πω	πω	14	d	-	-	-	-	-	-	-	-
ὑμῖν	σύ	15	p	-	p	-	-	-	m	d	-
μεῖζον	μέγας	16	a	-	s	-	-	-	n	a	c
ἀγαθὸν	ἀγαθός	17	a	-	s	-	-	-	n	a	-
γενέσθαι	γίγνομαι	18	v	-	-	a	n	m	-	-	-
ἐν	ἐν	19	r	-	-	-	-	-	-	-	-
τῇ	ὁ	20	l	-	s	-	-	-	f	d	-
πόλει	πόλις	21	n	-	s	-	-	-	f	d	-
ἢ	ἢ	22	c	-	-	-	-	-	-	-	-
τὴν	ὁ	23	l	-	s	-	-	-	f	a	-
ἐμὴν	ἐμός	24	a	-	s	-	-	-	f	a	-
τῷ	ὁ	25	l	-	s	-	-	-	m	d	-
θεῷ	θεός	26	n	-	s	-	-	-	m	d	-
ὑπηρεσίαν	ὑπηρεσία	27	n	-	s	-	-	-	f	a	-
.	punc1	28	u	-	-	-	-	-	-	-	-

οὐδὲν	οὐδείς	1	p	-	s	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἄλλο	ἄλλος	3	a	-	s	-	-	-	n	a	_
πράττων	πράσσω	4	v	-	s	p	p	a	m	n	-
ἐγὼ	ἐγώ	5	p	1	s	-	-	-	m	n	-
περιέρχομαι	περιέρχομαι	6	v	1	s	p	i	e	-	-	-
ἢ	ἢ	7	c	-	-	-	-	-	-	-	-
πείθων	πείθω	8	v	-	s	p	p	a	m	n	-
ὑμῶν	σύ	9	p	-	p	-	-	-	m	g	-
καὶ	καί	10	d	-	-	-	-	-	-	-	-
νεωτέρους	νέος	11	a	-	p	-	-	-	m	a	c
καὶ	καί	12	c	-	-	-	-	-	-	-	-
πρεσβυτέρους	πρέσβυς	13	a	-	p	-	-	-	m	a	c
μή	μή	14	d	-	-	-	-	-	-	-	-
-τε	τε	15	d	-	-	-	-	-	-	-	-
σωμάτων	σῶμα	16	n	-	p	-	-	-	n	g	-
ἐπιμελεῖσθαι	ἐπιμελέομαι	17	v	-	-	p	n	e	-	-	-
μή	μή	18	d	-	-	-	-	-	-	-	-
-τε	τε	19	c	-	-	-	-	-	-	-	-
χρημάτων	χρῆμα	20	n	-	p	-	-	-	n	g	-
πρότερον	πρότερος	21	a	-	s	-	-	-	n	a	-
μη	μη	22	d	-	-	-	-	-	-	-	_
-δὲ	δέ	23	c	-	-	-	-	-	-	-	-
οὕτω	οὕτως	24	d	-	-	-	-	-	-	-	-
σφόδρα	σφόδρα	25	d	-	-	-	-	-	-	-	-
ὡς	ὡς	26	c	-	-	-	-	-	-	-	-
τῆς	ὁ	27	l	-	s	-	-	-	f	g	-
ψυχῆς	ψυχή	28	n	-	s	-	-	-	f	g	-
ὅπως	ὅπως	29	c	-	-	-	-	-	-	-	-
ὡς	ὡς	30	d	-	-	-	-	-	-	-	-
ἀρίστη	ἄριστος	31	a	-	s	-	-	-	f	n	-
ἔσται	εἰμί	32	v	3	s	f	i	m	-	-	-
,	punc1	33	u	-	-	-	-	-	-	-	-
λέγων	λέγω3	34	v	-	s	p	p	a	m	n	-
ὅτι	ὅτι2	35	c	-	-	-	-	-	-	-	-
οὐκ	οὐ	36	d	-	-	-	-	-	-	-	-
ἐκ	ἐκ	37	r	-	-	-	-	-	-	-	-
χρημάτων	χρῆμα	38	n	-	p	-	-	-	n	g	-
ἀρετὴ	ἀρετή	39	n	-	s	-	-	-	f	n	-
γίγνεται	γίγνομαι	40	v	3	s	p	i	e	-	-	-
,	punc1	41	u	-	-	-	-	-	-	-	-
ἀλλʼ	ἀλλά	42	c	-	-	-	-	-	-	-	-
ἐξ	ἐκ	43	r	-	-	-	-	-	-	-	-
ἀρετῆς	ἀρετή	44	n	-	s	-	-	-	f	g	-
χρήματα	χρῆμα	45	n	-	p	-	-	-	n	n	-
καὶ	καί	46	c	-	-	-	-	-	-	-	-
τὰ	ὁ	47	l	-	p	-	-	-	n	n	-
ἄλλα	ἄλλος	48	p	-	p	-	-	-	n	n	-
ἀγαθὰ	ἀγαθός	49	a	-	p	-	-	-	n	n	-
τοῖς	ὁ	50	l	-	p	-	-	-	m	d	-
ἀνθρώποις	ἄνθρωπος	51	n	-	p	-	-	-	m	d	-
ἅπαντα	ἅπας	52	a	-	p	-	-	-	n	n	-
καὶ	καί	53	d	-	-	-	-	-	-	-	-
ἰδίᾳ	ἴδιος	54	a	-	s	-	-	-	f	d	-
καὶ	καί	55	c	-	-	-	-	-	-	-	-
δημοσίᾳ	δημόσιος	56	a	-	s	-	-	-	f	d	-
.	punc1	57	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	4	p	-	p	-	-	-	n	a	-
λέγων	λέγω3	5	v	-	s	p	p	a	m	n	-
διαφθείρω	διαφθείρω	6	v	1	s	p	i	a	-	-	-
τοὺς	ὁ	7	l	-	p	-	-	-	m	a	-
νέους	νέος	8	a	-	p	-	-	-	m	a	-
,	punc1	9	u	-	-	-	-	-	-	-	-
ταῦτʼ	οὗτος	10	p	-	p	-	-	-	n	n	-
ἂν	ἄν1	11	d	-	-	-	-	-	-	-	-
εἴη	ἐάω	12	v	3	s	i	i	a	-	-	-
βλαβερά	βλαβερός	13	a	-	p	-	-	-	n	n	-
·	punc1	14	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δέ	δέ	2	d	-	-	-	-	-	-	-	-
τίς	τις	3	p	-	s	-	-	-	m	n	-
μέ	ἐγώ	4	p	1	s	-	-	-	m	a	-
φησιν	φημί	5	v	3	s	p	i	a	-	-	-
ἄλλα	ἄλλος	6	p	-	p	-	-	-	n	a	-
λέγειν	λέγω2	7	v	-	-	p	n	a	-	-	-
ἢ	ἢ	8	c	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	9	p	-	p	-	-	-	n	a	-
,	punc1	10	u	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	11	p	-	s	-	-	-	n	a	-
λέγει	λέγω3	12	v	3	s	p	i	a	-	-	-
.	punc1	13	u	-	-	-	-	-	-	-	-

πρὸς	πρός	1	r	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	2	p	-	p	-	-	-	n	a	-
,	punc1	3	u	-	-	-	-	-	-	-	-
φαίην	φημί	4	v	1	s	p	o	a	-	-	-
ἄν	ἄν1	5	d	-	-	-	-	-	-	-	-
,	punc1	6	u	-	-	-	-	-	-	-	-
ὦ	ὦ	7	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	8	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	9	n	-	p	-	-	-	m	n	-
,	punc1	10	u	-	-	-	-	-	-	-	-
ἢ	ἤ1	11	d	-	-	-	-	-	-	-	-
πείθεσθε	πείθω	12	v	2	p	p	m	e	-	-	-
Ἀνύτῳ	Ἄνυτος	13	n	-	s	-	-	-	m	d	-
ἢ	ἢ	14	c	-	-	-	-	-	-	-	-
μή	μή	15	d	-	-	-	-	-	-	-	-
,	punc1	16	u	-	-	-	-	-	-	-	-
καὶ	καί	17	c	-	-	-	-	-	-	-	-
ἢ	ἤ1	18	d	-	-	-	-	-	-	-	-
ἀφίετέ	ἀφίημι	19	v	2	p	p	m	a	-	-	-
με	ἐγώ	20	p	1	s	-	-	-	m	a	-
ἢ	ἢ	21	c	-	-	-	-	-	-	-	-
μή	μή	22	d	-	-	-	-	-	-	-	-
,	punc1	23	u	-	-	-	-	-	-	-	-
ὡς	ὡς	24	d	-	-	-	-	-	-	-	-
ἐμοῦ	ἐγώ	25	p	1	s	-	-	-	m	g	-
οὐκ	οὐ	26	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	27	d	-	-	-	-	-	-	-	-
ποιήσαντος	ποιέω	28	v	-	s	a	p	a	m	g	-
ἄλλα	ἄλλος	29	p	-	p	-	-	-	n	a	-
,	punc1	30	u	-	-	-	-	-	-	-	-
οὐ	οὐ	31	d	-	-	-	-	-	-	-	_
-δʼ	δέ	32	d	-	-	-	-	-	-	-	_
εἰ	εἰ	33	c	-	-	-	-	-	-	-	-
μέλλω	μέλλω	34	v	1	s	p	i	a	-	-	-
πολλάκις	πολλάκις	35	d	-	-	-	-	-	-	-	-
τεθνάναι	θνήσκω	36	v	-	-	r	n	a	-	-	-
.	punc1	37	u	-	-	-	-	-	-	-	-

μὴ	μή	1	d	-	-	-	-	-	-	-	-
θορυβεῖτε	θορυβέω	2	v	2	p	p	m	a	-	-	-
,	punc1	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	6	n	-	p	-	-	-	m	v	-
,	punc1	7	u	-	-	-	-	-	-	-	-
ἀλλʼ	ἀλλά	8	c	-	-	-	-	-	-	-	-
ἐμμείνατέ	ἐμμένω	9	v	2	p	a	m	a	-	-	-
μοι	ἐγώ	10	p	1	s	-	-	-	m	d	-
οἷς	ὅς	11	p	-	p	-	-	-	n	d	-
ἐδεήθην	δέω2	12	v	1	s	a	i	p	-	-	-
ὑμῶν	σύ	13	p	-	p	-	-	-	m	g	-
,	punc1	14	u	-	-	-	-	-	-	-	-
μὴ	μή	15	d	-	-	-	-	-	-	-	-
θορυβεῖν	θορυβέω	16	v	-	-	p	n	a	-	-	-
ἐφʼ	ἐπί	17	r	-	-	-	-	-	-	-	-
οἷς	ὅς	18	p	-	p	-	-	-	n	d	-
ἂν	ἄν1	19	d	-	-	-	-	-	-	-	-
λέγω	λέγω3	20	v	1	s	p	s	a	-	-	-
ἀλλʼ	ἀλλά	21	c	-	-	-	-	-	-	-	-
ἀκούειν	ἀκούω	22	v	-	-	p	n	a	-	-	-
·	punc1	23	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
γάρ	γάρ	2	d	-	-	-	-	-	-	-	-
,	punc1	3	u	-	-	-	-	-	-	-	-
ὡς	ὡς	4	c	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	5	p	1	s	-	-	-	m	n	-
οἶμαι	οἴομαι	6	v	1	s	p	i	e	-	-	-
,	punc1	7	u	-	-	-	-	-	-	-	-
ὀνήσεσθε	ὀνίνημι	8	v	2	p	f	i	m	-	-	-
ἀκούοντες	ἀκούω	9	v	-	p	p	p	a	m	n	-
.	punc1	10	u	-	-	-	-	-	-	-	-

μέλλω	μέλλω	1	v	1	s	p	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
ἄττα	τίς	4	a	-	p	-	-	-	n	a	_
ὑμῖν	σύ	5	p	-	p	-	-	-	m	d	-
ἐρεῖν	ἐρέω	6	v	-	-	p	n	a	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
ἄλλα	ἄλλος	8	p	-	p	-	-	-	n	a	-
ἐφʼ	ἐπί	9	r	-	-	-	-	-	-	-	-
οἷς	ὅς	10	p	-	p	-	-	-	n	d	-
ἴσως	ἴσως	11	d	-	-	-	-	-	-	-	-
βοήσεσθε	βοάω	12	v	2	p	f	i	m	-	-	-
·	punc1	13	u	-	-	-	-	-	-	-	-

ἀλλὰ	ἀλλά	1	d	-	-	-	-	-	-	-	-
μηδαμῶς	μηδαμῶς	2	d	-	-	-	-	-	-	-	-
ποιεῖτε	ποιέω	3	v	2	p	p	m	a	-	-	-
τοῦτο	οὗτος	4	p	-	s	-	-	-	n	a	-
.	punc1	5	u	-	-	-	-	-	-	-	-

εὖ	εὖ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἴστε	οἶδα	3	v	2	p	r	m	a	-	-	-
,	punc1	4	u	-	-	-	-	-	-	-	-
ἐάν	ἐάν	5	c	-	-	-	-	-	-	-	-
με	ἐγώ	6	p	1	s	-	-	-	m	a	-
ἀποκτείνητε	ἀποκτείνω	7	v	2	p	a	s	a	-	-	-
τοιοῦτον	τοιοῦτος	8	a	-	s	-	-	-	m	a	_
ὄντα	εἰμί	9	v	-	s	p	p	a	m	a	-
οἷον	οἷος	10	a	-	s	-	-	-	m	a	-
ἐγὼ	ἐγώ	11	p	1	s	-	-	-	m	n	-
λέγω	λέγω3	12	v	1	s	p	i	a	-	-	-
,	punc1	13	u	-	-	-	-	-	-	-	-
οὐκ	οὐ	14	d	-	-	-	-	-	-	-	-
ἐμὲ	ἐγώ	15	p	1	s	-	-	-	m	a	-
μείζω	μέγας	16	a	-	p	-	-	-	n	a	c
βλάψετε	βλάπτω	17	v	2	p	f	i	a	-	-	-
ἢ	ἢ	18	c	-	-	-	-	-	-	-	-
ὑμᾶς	σύ	19	p	-	p	-	-	-	m	a	-
αὐτούς	αὐτός	20	a	-	p	-	-	-	m	a	_
·	punc1	21	u	-	-	-	-	-	-	-	-

ἐμὲ	ἐγώ	1	p	1	s	-	-	-	m	a	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	3	d	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	4	p	-	s	-	-	-	n	a	-
ἂν	ἄν1	5	d	-	-	-	-	-	-	-	-
βλάψειεν	βλάπτω	6	v	3	s	a	o	a	-	-	-
οὔ	οὐ	7	d	-	-	-	-	-	-	-	-
-τε	τε	8	d	-	-	-	-	-	-	-	-
Μέλητος	Μέλητος	9	n	-	s	-	-	-	m	n	-
οὔ	οὐ	10	d	-	-	-	-	-	-	-	-
-τε	τε	11	c	-	-	-	-	-	-	-	-
Ἄνυτος	Ἄνυτος	12	n	-	s	-	-	-	m	n	-
—	—	13	u	-	-	-	-	-	-	-	-
οὐ	οὐ	14	d	-	-	-	-	-	-	-	_
-δὲ	δέ	15	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	16	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	17	d	-	-	-	-	-	-	-	-
δύναιτο	δύναμαι	18	v	3	s	p	o	e	-	-	-
—	—	19	u	-	-	-	-	-	-	-	-
οὐ	οὐ	20	d	-	-	-	-	-	-	-	_
γὰρ	γάρ	21	d	-	-	-	-	-	-	-	-
οἴομαι	οἴομαι	22	v	1	s	p	i	e	-	-	-
θεμιτὸν	θεμιτός	23	a	-	s	-	-	-	n	a	-
εἶναι	εἰμί	24	v	-	-	p	n	a	-	-	-
ἀμείνονι	ἀμείνων	25	a	-	s	-	-	-	m	d	c
ἀνδρὶ	ἀνήρ	26	n	-	s	-	-	-	m	d	-
ὑπὸ	ὑπό	27	r	-	-	-	-	-	-	-	-
χείρονος	χείρων	28	a	-	s	-	-	-	m	g	c
βλάπτεσθαι	βλάπτω	29	v	-	-	p	n	e	-	-	-
.	punc1	30	u	-	-	-	-	-	-	-	-

ἀποκτείνειε	ἀποκτείνω	1	v	3	s	a	o	a	-	-	-
μεντἂν	μέντοι	2	d	-	-	-	-	-	-	-	-
ἴσως	ἴσως	3	d	-	-	-	-	-	-	-	-
ἢ	ἤ1	4	d	-	-	-	-	-	-	-	-
ἐξελάσειεν	ἐξελαύνω	5	v	3	s	a	o	a	-	-	-
ἢ	ἢ	6	c	-	-	-	-	-	-	-	-
ἀτιμώσειεν	ἀτιμόω	7	v	3	s	a	o	a	-	-	-
·	punc1	8	u	-	-	-	-	-	-	-	-

ἀλλὰ	ἀλλά	1	d	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	2	p	-	p	-	-	-	n	a	-
οὗτος	οὗτος	3	p	-	s	-	-	-	m	n	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
ἴσως	ἴσως	5	d	-	-	-	-	-	-	-	-
οἴεται	οἴομαι	6	v	3	s	p	i	e	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
ἄλλος	ἄλλος	8	a	-	s	-	-	-	m	n	_
τίς	τις	9	p	-	s	-	-	-	m	n	-
που	πού	10	d	-	-	-	-	-	-	-	-
μεγάλα	μέγας	11	a	-	p	-	-	-	n	a	_
κακά	κακός	12	a	-	p	-	-	-	n	a	-
,	punc1	13	u	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	14	p	1	s	-	-	-	m	n	-
δʼ	δέ	15	c	-	-	-	-	-	-	-	-
οὐκ	οὐ	16	d	-	-	-	-	-	-	-	-
οἴομαι	οἴομαι	17	v	1	s	p	i	e	-	-	-
,	punc1	18	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	19	c	-	-	-	-	-	-	-	-
πολὺ	πολύς	20	a	-	s	-	-	-	n	a	-
μᾶλλον	μᾶλλον	21	d	-	-	-	-	-	-	-	-
ποιεῖν	ποιέω	22	v	-	-	p	n	a	-	-	-
ἃ	ὅς	23	p	-	p	-	-	-	n	a	-
οὑτοσὶ	οὗτος	24	p	-	s	-	-	-	m	n	-
νῦν	νῦν	25	d	-	-	-	-	-	-	-	-
ποιεῖ	ποιέω	26	v	3	s	p	i	a	-	-	-
,	punc1	27	u	-	-	-	-	-	-	-	-
ἄνδρα	ἀνήρ	28	n	-	s	-	-	-	m	a	-
ἀδίκως	ἄδικος	29	d	-	-	-	-	-	-	-	p
ἐπιχειρεῖν	ἐπιχειρέω	30	v	-	-	p	n	a	-	-	-
ἀποκτεινύναι	ἀποκτείνω	31	v	-	-	p	n	a	-	-	-
.	punc1	32	u	-	-	-	-	-	-	-	-

νῦν	νῦν	1	d	-	-	-	-	-	-	-	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
,	punc1	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	6	n	-	p	-	-	-	m	v	-
,	punc1	7	u	-	-	-	-	-	-	-	-
πολλοῦ	πολύς	8	a	-	s	-	-	-	n	g	-
δέω	δέω1	9	v	1	s	p	i	a	-	-	-
ἐγὼ	ἐγώ	10	p	1	s	-	-	-	m	n	-
ὑπὲρ	ὑπέρ	11	r	-	-	-	-	-	-	-	-
ἐμαυτοῦ	ἐμαυτοῦ	12	p	-	s	-	-	-	m	g	-
ἀπολογεῖσθαι	ἀπολογέομαι	13	v	-	-	p	n	e	-	-	-
,	punc1	14	u	-	-	-	-	-	-	-	-
ὥς	ὡς	15	c	-	-	-	-	-	-	-	-
τις	τις	16	p	-	s	-	-	-	m	n	-
ἂν	ἄν1	17	d	-	-	-	-	-	-	-	-
οἴοιτο	οἴομαι	18	v	3	s	p	o	e	-	-	-
,	punc1	19	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	20	c	-	-	-	-	-	-	-	-
